ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
admin,Millennials (25-40),Male,Asian,Entry-level,Mid-career,Expert,None,Bachelor's degree,Fluent,Intermediate,Visual,Advanced,Collaborative,Neither,Urban,Advanced,Neutral,High,Time,Ambivert,Skill development,65.94,0,0,negative
learner,Generation X (40-55),Female,Asian,Entry-level,Early career,starter,None,Bachelor's degree,Proficient,Intermediate,Auditory,Intermediate,Collaborative,Cooperative,Suburban,Intermediate,Negative,High,Resources,Extroverted,Skill development,11.34,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Mid-level,Mid-career,Accelerator,Physical,Master's degree,Fluent,Advanced,Reading/Writing,Basic,Supportive,Neither,Suburban,Advanced,Positive,High,Interest,Introverted,Skill development,100.0,2,1,negative
learner,Generation X (40-55),Male,Asian,Entry-level,Mid-career,starter,None,Doctoral degree,Proficient,Intermediate,Reading/Writing,Advanced,Supportive,Competitive,Urban,Intermediate,Negative,Medium,Accessibility,Introverted,Requirement,13.23,0,0,positive
learner,Millennials (25-40),Male,Asian,Mid-level,Mid-career,Builder,None,High school or below,Basic,Basic,Auditory,Intermediate,Competitive,Cooperative,Suburban,Advanced,Neutral,Medium,Time,Ambivert,Career advancement,100.0,5,1,positive
learner,Generation Z (18-24),Female,African American,Executive,Early career,starter,None,High school or below,None,Advanced,Kinesthetic,Basic,Supportive,Both,Urban,Advanced,Positive,High,Accessibility,Introverted,Skill development,66.91,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Senior-level,Mid-career,Accelerator,Mental,Some college,Basic,Intermediate,Visual,Intermediate,Independent,Cooperative,Suburban,Intermediate,Neutral,High,Time,Extroverted,Personal interest,100.0,4,1,positive
admin,Generation X (40-55),Female,African American,Mid-level,Early career,Accelerator,None,Some college,Proficient,Intermediate,Auditory,Intermediate,Collaborative,Both,Suburban,Basic,Positive,Low,Resources,Introverted,Skill development,80.3,0,0,positive
admin,Baby Boomers (55-75),Male,Other,Senior-level,Late career,starter,None,Bachelor's degree,Proficient,Intermediate,Auditory,None,Collaborative,Cooperative,Rural,Basic,Positive,Medium,Accessibility,Introverted,Personal interest,14.57,0,0,positive
learner,Generation Z (18-24),Female,African American,Mid-level,Early career,Accelerator,Physical,Doctoral degree,Proficient,Intermediate,Auditory,Intermediate,Collaborative,Cooperative,Rural,Advanced,Neutral,High,Resources,Extroverted,Career advancement,16.6,0,0,negative
learner,Generation X (40-55),Other,African American,Entry-level,Mid-career,starter,None,Bachelor's degree,Proficient,Basic,Kinesthetic,Advanced,Supportive,Both,Suburban,Advanced,Negative,Medium,Time,Ambivert,Skill development,16.24,0,0,positive
learner,Millennials (25-40),Female,Other,Entry-level,Mid-career,starter,None,High school or below,Fluent,Advanced,Auditory,Intermediate,Collaborative,Both,Suburban,Advanced,Positive,Medium,Interest,Introverted,Requirement,100.0,4,7,negative
learner,Generation Z (18-24),Other,Caucasian,Entry-level,Mid-career,starter,None,Some college,Fluent,Advanced,Kinesthetic,Basic,Collaborative,Cooperative,Suburban,Intermediate,Neutral,High,Time,Extroverted,Career advancement,33.69,0,0,positive
learner,Millennials (25-40),Other,Hispanic/Latino,Senior-level,Mid-career,starter,None,Bachelor's degree,Proficient,Advanced,Kinesthetic,Intermediate,Supportive,Both,Urban,Basic,Positive,Low,Time,Extroverted,Personal interest,55.67,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Mid-level,Mid-career,Builder,Other,Bachelor's degree,Fluent,Intermediate,Visual,Basic,Independent,Both,Suburban,Advanced,Neutral,High,Interest,Introverted,Personal interest,19.32,0,0,positive
admin,Millennials (25-40),Male,Caucasian,Executive,Mid-career,Expert,None,Some college,Fluent,Intermediate,Reading/Writing,Intermediate,Collaborative,Competitive,Rural,Intermediate,Neutral,High,Accessibility,Ambivert,Career advancement,20.26,0,0,negative
learner,Millennials (25-40),Male,Asian,Executive,Mid-career,starter,None,Bachelor's degree,Fluent,Advanced,Visual,Intermediate,Collaborative,Cooperative,Suburban,Advanced,Neutral,Medium,Time,Ambivert,Career advancement,93.82,0,0,positive
learner,Millennials (25-40),Male,Asian,Entry-level,Late career,starter,None,Some college,Fluent,Intermediate,Reading/Writing,Intermediate,Collaborative,Competitive,Suburban,Advanced,Positive,High,Resources,Introverted,Skill development,50.31,0,0,positive
learner,Millennials (25-40),Other,Caucasian,Entry-level,Early career,starter,None,Bachelor's degree,Fluent,Basic,Reading/Writing,Intermediate,Competitive,Cooperative,Rural,Basic,Positive,Medium,Accessibility,Ambivert,Skill development,23.06,0,0,negative
learner,Millennials (25-40),Female,African American,Executive,Early career,Builder,None,Some college,Basic,Advanced,Visual,None,Collaborative,Both,Rural,Intermediate,Neutral,High,Time,Extroverted,Requirement,60.31,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Mid-level,Mid-career,Expert,Mental,Some college,Proficient,Intermediate,Auditory,Intermediate,Independent,Both,Rural,Advanced,Positive,Medium,Resources,Introverted,Skill development,97.05,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Executive,Early career,Accelerator,Mental,Some college,Fluent,Intermediate,Visual,Basic,Collaborative,Both,Urban,Intermediate,Positive,High,Interest,Extroverted,Career advancement,86.23,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Senior-level,Mid-career,Builder,None,Some college,Basic,Intermediate,Auditory,Basic,Supportive,Both,Suburban,Advanced,Neutral,High,Accessibility,Ambivert,Personal interest,100.0,2,9,positive
admin,Millennials (25-40),Female,Asian,Senior-level,Early career,starter,Other,Bachelor's degree,Proficient,Intermediate,Reading/Writing,Intermediate,Collaborative,Both,Rural,Advanced,Positive,Medium,Time,Introverted,Requirement,21.8,0,0,negative
admin,Generation X (40-55),Male,Caucasian,Mid-level,Early career,Accelerator,None,Some college,Basic,Basic,Kinesthetic,Intermediate,Supportive,Cooperative,Suburban,Advanced,Positive,High,Resources,Ambivert,Skill development,61.68,0,0,positive
learner,Generation X (40-55),Male,African American,Entry-level,Mid-career,Accelerator,None,Doctoral degree,Fluent,Advanced,Kinesthetic,Intermediate,Collaborative,Both,Urban,None,Neutral,Medium,Time,Introverted,Skill development,100.0,1,2,positive
learner,Baby Boomers (55-75),Female,Caucasian,Entry-level,Retirement,Builder,None,Some college,Fluent,Advanced,Reading/Writing,Intermediate,Supportive,Competitive,Rural,Intermediate,Positive,High,Resources,Introverted,Requirement,100.0,4,4,negative
learner,Millennials (25-40),Male,Hispanic/Latino,Mid-level,Late career,starter,None,Doctoral degree,Fluent,Intermediate,Auditory,Intermediate,Supportive,Both,Urban,Basic,Negative,Low,Interest,Ambivert,Personal interest,1.84,0,0,negative
learner,Generation Z (18-24),Female,Caucasian,Senior-level,Mid-career,Builder,None,High school or below,Fluent,Advanced,Reading/Writing,Intermediate,Supportive,Both,Urban,Intermediate,Positive,High,Interest,Extroverted,Personal interest,100.0,1,4,positive
learner,Baby Boomers (55-75),Female,African American,Mid-level,Mid-career,starter,None,Doctoral degree,Fluent,None,Kinesthetic,Intermediate,Supportive,Cooperative,Suburban,Advanced,Neutral,Medium,Interest,Introverted,Skill development,100.0,1,3,positive
learner,Generation X (40-55),Female,Hispanic/Latino,Senior-level,Mid-career,Builder,None,Bachelor's degree,Proficient,Basic,Auditory,Advanced,Competitive,Competitive,Urban,Basic,Negative,Medium,Accessibility,Ambivert,Requirement,100.0,7,3,negative
learner,Generation X (40-55),Male,Caucasian,Entry-level,Late career,Builder,None,High school or below,Fluent,Intermediate,Auditory,Advanced,Independent,Competitive,Rural,Advanced,Positive,High,Interest,Ambivert,Career advancement,2.17,0,0,positive
learner,Generation Z (18-24),Male,Asian,Mid-level,Mid-career,Builder,None,Bachelor's degree,Proficient,Intermediate,Auditory,Basic,Supportive,Both,Urban,Basic,Negative,High,Time,Extroverted,Skill development,99.53,0,0,positive
admin,Baby Boomers (55-75),Male,Caucasian,Mid-level,Late career,Builder,None,Some college,Fluent,Advanced,Auditory,Basic,Supportive,Neither,Suburban,Basic,Neutral,High,Interest,Introverted,Career advancement,89.3,0,0,negative
learner,Millennials (25-40),Female,Caucasian,Entry-level,Early career,Accelerator,None,Master's degree,Fluent,None,Reading/Writing,Advanced,Collaborative,Both,Suburban,Basic,Positive,High,Resources,Introverted,Skill development,91.0,0,0,negative
learner,Generation Z (18-24),Female,Caucasian,Entry-level,Mid-career,starter,None,Bachelor's degree,Fluent,Advanced,Auditory,Intermediate,Supportive,Both,Suburban,Advanced,Positive,Medium,Accessibility,Introverted,Skill development,11.66,0,0,positive
learner,Generation Z (18-24),Female,Asian,Senior-level,Early career,starter,None,Master's degree,Fluent,Advanced,Visual,Intermediate,Competitive,Both,Suburban,Intermediate,Positive,Low,Time,Introverted,Skill development,46.79,0,0,negative
learner,Generation Z (18-24),Female,Hispanic/Latino,Mid-level,Mid-career,Accelerator,None,Bachelor's degree,Fluent,Advanced,Kinesthetic,Basic,Supportive,Competitive,Urban,Advanced,Neutral,High,Interest,Introverted,Career advancement,2.35,0,0,positive
learner,Millennials (25-40),Female,Asian,Entry-level,Early career,Accelerator,None,Bachelor's degree,Proficient,Advanced,Visual,Intermediate,Competitive,Both,Rural,Advanced,Positive,Low,Accessibility,Extroverted,Requirement,41.74,0,0,positive
admin,Baby Boomers (55-75),Other,African American,Entry-level,Early career,starter,None,Bachelor's degree,Proficient,Basic,Visual,Advanced,Competitive,Both,Rural,Advanced,Positive,High,Resources,Extroverted,Career advancement,29.75,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Senior-level,Mid-career,Accelerator,None,Doctoral degree,None,Advanced,Auditory,Intermediate,Competitive,Competitive,Suburban,Advanced,Negative,Medium,Accessibility,Extroverted,Skill development,62.76,0,0,positive
learner,Millennials (25-40),Other,African American,Mid-level,Mid-career,Builder,Other,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Advanced,Collaborative,Both,Suburban,Intermediate,Neutral,High,Interest,Introverted,Requirement,100.0,3,1,negative
learner,Baby Boomers (55-75),Male,African American,Entry-level,Mid-career,starter,Physical,Some college,Fluent,Intermediate,Auditory,Basic,Independent,Both,Rural,Advanced,Neutral,Medium,Resources,Introverted,Requirement,24.43,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Executive,Mid-career,Builder,None,Some college,None,Basic,Kinesthetic,Intermediate,Supportive,Cooperative,Urban,Intermediate,Neutral,Medium,Accessibility,Introverted,Career advancement,38.19,0,0,negative
learner,Millennials (25-40),Male,Hispanic/Latino,Entry-level,Early career,starter,None,Bachelor's degree,Proficient,Intermediate,Auditory,Intermediate,Competitive,Both,Suburban,Basic,Positive,Medium,Time,Introverted,Career advancement,79.03,0,0,negative
learner,Millennials (25-40),Male,Caucasian,Entry-level,Early career,starter,None,Doctoral degree,Fluent,None,Visual,Basic,Independent,Competitive,Urban,Basic,Positive,High,Time,Introverted,Career advancement,69.21,0,0,negative
admin,Millennials (25-40),Male,Caucasian,Entry-level,Mid-career,starter,Other,Bachelor's degree,Fluent,Intermediate,Reading/Writing,Intermediate,Independent,Both,Suburban,Advanced,Neutral,High,Time,Extroverted,Career advancement,100.0,1,2,positive
admin,Generation X (40-55),Other,Hispanic/Latino,Mid-level,Mid-career,Accelerator,None,Master's degree,Fluent,Intermediate,Auditory,Intermediate,Collaborative,Competitive,Suburban,Advanced,Positive,High,Resources,Extroverted,Skill development,1.56,0,0,positive
learner,Generation X (40-55),Female,Hispanic/Latino,Senior-level,Mid-career,starter,Mental,Bachelor's degree,Proficient,Advanced,Auditory,Basic,Collaborative,Both,Suburban,Intermediate,Positive,High,Resources,Extroverted,Requirement,78.85,0,0,negative
learner,Baby Boomers (55-75),Female,Asian,Entry-level,Late career,Accelerator,None,Some college,Fluent,Advanced,Auditory,Intermediate,Competitive,Both,Urban,Advanced,Neutral,Medium,Accessibility,Extroverted,Skill development,34.96,0,0,negative
admin,Generation Z (18-24),Female,Asian,Mid-level,Retirement,starter,None,Master's degree,Fluent,Basic,Visual,Intermediate,Independent,Competitive,Suburban,Advanced,Positive,High,Interest,Extroverted,Career advancement,57.03,0,0,positive
learner,Millennials (25-40),Male,Other,Executive,Mid-career,starter,None,Some college,Fluent,Intermediate,Auditory,Basic,Supportive,Both,Rural,Intermediate,Positive,High,Resources,Extroverted,Skill development,10.97,0,0,positive
learner,Generation X (40-55),Other,Caucasian,Senior-level,Mid-career,starter,None,Bachelor's degree,Fluent,Advanced,Visual,Advanced,Collaborative,Competitive,Suburban,Advanced,Positive,High,Resources,Extroverted,Career advancement,56.82,0,0,negative
admin,Millennials (25-40),Female,Caucasian,Mid-level,Early career,Expert,None,Master's degree,Fluent,Advanced,Visual,Intermediate,Collaborative,Cooperative,Suburban,Advanced,Neutral,High,Accessibility,Extroverted,Skill development,100.0,7,5,positive
learner,Generation X (40-55),Female,Caucasian,Entry-level,Mid-career,Accelerator,None,Bachelor's degree,Fluent,Intermediate,Auditory,Basic,Collaborative,Both,Suburban,Advanced,Positive,Medium,Interest,Introverted,Personal interest,100.0,1,4,negative
learner,Millennials (25-40),Male,Other,Entry-level,Early career,starter,None,Bachelor's degree,Fluent,Advanced,Auditory,Advanced,Collaborative,Neither,Urban,Advanced,Neutral,Medium,Accessibility,Ambivert,Skill development,92.64,0,0,negative
learner,Baby Boomers (55-75),Male,Other,Entry-level,Early career,Expert,None,Some college,Fluent,Advanced,Visual,Intermediate,Supportive,Competitive,Suburban,Intermediate,Neutral,Low,Accessibility,Introverted,Skill development,31.99,0,0,positive
learner,Generation X (40-55),Male,Caucasian,Entry-level,Retirement,Accelerator,None,Master's degree,Fluent,None,Visual,Advanced,Supportive,Cooperative,Suburban,Intermediate,Positive,High,Resources,Extroverted,Skill development,100.0,2,2,positive
learner,Generation X (40-55),Female,African American,Entry-level,Early career,starter,Other,High school or below,Proficient,Intermediate,Reading/Writing,Basic,Independent,Both,Suburban,Intermediate,Positive,Medium,Time,Introverted,Skill development,11.02,0,0,positive
learner,Millennials (25-40),Female,Caucasian,Senior-level,Mid-career,starter,None,Bachelor's degree,Fluent,Basic,Visual,Intermediate,Competitive,Cooperative,Urban,Advanced,Positive,Low,Time,Extroverted,Skill development,43.5,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Entry-level,Late career,starter,None,Bachelor's degree,Fluent,Basic,Auditory,Intermediate,Supportive,Neither,Urban,Intermediate,Positive,High,Resources,Introverted,Career advancement,27.21,0,0,positive
learner,Generation X (40-55),Male,African American,Mid-level,Mid-career,Builder,Physical,Master's degree,Basic,Basic,Visual,None,Collaborative,Both,Suburban,Intermediate,Positive,Medium,Accessibility,Extroverted,Skill development,100.0,4,9,positive
learner,Generation X (40-55),Female,African American,Entry-level,Mid-career,Builder,None,Some college,Fluent,Basic,Auditory,Intermediate,Supportive,Competitive,Rural,Intermediate,Positive,Low,Resources,Extroverted,Skill development,64.15,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Senior-level,Early career,starter,None,Bachelor's degree,Proficient,Basic,Auditory,Intermediate,Collaborative,Both,Suburban,Advanced,Positive,Medium,Resources,Introverted,Skill development,7.67,0,0,positive
learner,Millennials (25-40),Male,Asian,Entry-level,Mid-career,starter,None,Bachelor's degree,Basic,Advanced,Visual,Advanced,Supportive,Cooperative,Suburban,Advanced,Neutral,Low,Interest,Introverted,Skill development,100.0,1,8,negative
learner,Generation X (40-55),Female,Other,Mid-level,Mid-career,Builder,None,Bachelor's degree,Fluent,Intermediate,Visual,Intermediate,Competitive,Both,Urban,Advanced,Positive,Medium,Interest,Ambivert,Career advancement,100.0,7,6,positive
learner,Millennials (25-40),Female,African American,Entry-level,Mid-career,Accelerator,None,Master's degree,Fluent,Basic,Kinesthetic,Intermediate,Supportive,Competitive,Urban,Intermediate,Neutral,Medium,Interest,Extroverted,Skill development,63.41,0,0,negative
learner,Generation X (40-55),Female,Caucasian,Entry-level,Mid-career,Builder,Mental,Bachelor's degree,Basic,Intermediate,Auditory,Intermediate,Competitive,Both,Rural,Intermediate,Neutral,High,Time,Ambivert,Career advancement,29.32,0,0,positive
