ROLE,AGE_TYPE,GENDER_TYPE,RACE_TYPE,JOB_CATEGORY_TYPE,LIFE_STAGE_TYPE,CAREER_STAGE_TYPE,SPECIAL_NEEDS_TYPE,EDUCATIONAL_LEVEL_TYPE,LANGUAGE_ABILITIES_TYPE,LITERACY_NUMERACY_PROFICIENCY_TYPE,LEARNING_PREFERENCES_TYPE,PRIOR_KNOWLEDGE_SKILLS_TYPE,RELATIONSHIP_TO_PEERS_TYPE,TENDENCY_TO_COMPETE_OR_COOPERATE_TYPE,SOCIAL_BACKGROUND_TYPE,COMPUTER_LITERACY_TYPE,ATTITUDE_TOWARDS_LEARNING_TYPE,MOTIVATIONAL_LEVEL_TYPE,BARRIERS_TO_LEARNING_INTERESTS,PERSONALITY_TYPE,REASONS_FOR_ATTENDING_COURSE_TYPE,COURSE_COMPLETION,TIME_TAKEN_TO_COMPLETE,ATTEMPTS_TAKEN,COURSE_FEEDBACK
admin,Generation Z (18-24),Female,Hispanic/Latino,Mid-level,Early career,starter,Other,High school or below,None,None,Reading/Writing,Intermediate,Competitive,Neither,Urban,Basic,Neutral,Medium,Accessibility,Introverted,Career advancement,100.0,7,8,positive
admin,Generation X (40-55),Female,Other,Mid-level,Retirement,Expert,Mental,High school or below,Fluent,Basic,Reading/Writing,Intermediate,Independent,Cooperative,Rural,None,Neutral,Low,Interest,Ambivert,Skill development,36.18,0,0,negative
learner,Generation X (40-55),Male,Asian,Entry-level,Retirement,Builder,None,Doctoral degree,Fluent,None,Auditory,Advanced,Collaborative,Competitive,Urban,None,Positive,Low,Interest,Introverted,Personal interest,29.48,0,0,negative
learner,Millennials (25-40),Female,Asian,Executive,Mid-career,Expert,None,Bachelor's degree,Fluent,None,Reading/Writing,Intermediate,Competitive,Competitive,Suburban,Intermediate,Neutral,Medium,Time,Ambivert,Skill development,100.0,7,5,negative
admin,Generation X (40-55),Other,Other,Senior-level,Late career,starter,None,High school or below,Fluent,Basic,Kinesthetic,Intermediate,Independent,Cooperative,Rural,Basic,Negative,Medium,Interest,Ambivert,Skill development,13.23,0,0,negative
admin,Generation Z (18-24),Other,Caucasian,Entry-level,Retirement,Expert,Other,Bachelor's degree,None,Advanced,Visual,Advanced,Collaborative,Cooperative,Suburban,None,Positive,Medium,Time,Ambivert,Skill development,97.29,0,0,negative
learner,Generation X (40-55),Male,Caucasian,Entry-level,Retirement,Expert,Other,Bachelor's degree,None,None,Reading/Writing,None,Competitive,Competitive,Rural,None,Negative,High,Time,Ambivert,Career advancement,56.68,0,0,positive
learner,Generation Z (18-24),Other,Caucasian,Mid-level,Early career,Builder,Other,Bachelor's degree,Basic,Intermediate,Kinesthetic,Intermediate,Competitive,Cooperative,Urban,Advanced,Neutral,High,Interest,Ambivert,Skill development,76.81,0,0,negative
learner,Millennials (25-40),Female,Asian,Executive,Late career,starter,None,Bachelor's degree,None,None,Reading/Writing,Advanced,Competitive,Both,Rural,None,Positive,High,Resources,Introverted,Skill development,35.67,0,0,positive
admin,Generation Z (18-24),Other,Other,Entry-level,Late career,Builder,None,Doctoral degree,Basic,Basic,Visual,Intermediate,Independent,Cooperative,Rural,Intermediate,Neutral,Medium,Interest,Extroverted,Personal interest,30.32,0,0,negative
admin,Generation X (40-55),Male,Other,Executive,Late career,starter,Other,Bachelor's degree,Proficient,Basic,Auditory,Advanced,Competitive,Neither,Rural,Intermediate,Negative,Low,Resources,Ambivert,Personal interest,60.43,0,0,negative
learner,Millennials (25-40),Male,Caucasian,Senior-level,Mid-career,starter,Physical,Doctoral degree,Proficient,Advanced,Reading/Writing,Basic,Competitive,Competitive,Rural,Basic,Positive,Low,Interest,Ambivert,Skill development,6.84,0,0,positive
admin,Generation X (40-55),Male,Hispanic/Latino,Executive,Early career,Builder,None,Doctoral degree,None,None,Kinesthetic,Intermediate,Competitive,Competitive,Suburban,Advanced,Neutral,Low,Resources,Ambivert,Requirement,100.0,3,6,negative
admin,Baby Boomers (55-75),Female,African American,Executive,Mid-career,Builder,Physical,High school or below,Basic,Intermediate,Visual,Advanced,Independent,Both,Rural,Basic,Neutral,Medium,Resources,Introverted,Skill development,37.51,0,0,negative
admin,Generation X (40-55),Female,Hispanic/Latino,Senior-level,Mid-career,starter,Physical,Some college,Basic,Basic,Kinesthetic,Intermediate,Competitive,Neither,Suburban,Basic,Positive,Medium,Resources,Extroverted,Requirement,56.16,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Senior-level,Retirement,starter,Physical,Bachelor's degree,Fluent,Basic,Reading/Writing,Intermediate,Supportive,Competitive,Urban,None,Positive,Medium,Accessibility,Extroverted,Skill development,100.0,7,7,positive
learner,Baby Boomers (55-75),Other,Other,Senior-level,Early career,Builder,Mental,High school or below,Proficient,Advanced,Reading/Writing,None,Competitive,Competitive,Rural,Basic,Neutral,Medium,Time,Introverted,Personal interest,100.0,1,8,positive
admin,Generation Z (18-24),Other,Other,Executive,Early career,Expert,Physical,High school or below,Fluent,Basic,Auditory,Basic,Independent,Cooperative,Suburban,Advanced,Positive,Low,Resources,Extroverted,Requirement,63.3,0,0,positive
admin,Generation X (40-55),Male,Caucasian,Mid-level,Early career,starter,Mental,Some college,Proficient,Basic,Kinesthetic,Basic,Supportive,Neither,Urban,Advanced,Positive,Medium,Interest,Introverted,Skill development,56.47,0,0,positive
learner,Millennials (25-40),Other,African American,Executive,Retirement,starter,Other,Master's degree,Basic,Advanced,Kinesthetic,Advanced,Independent,Cooperative,Urban,Intermediate,Neutral,Low,Time,Ambivert,Career advancement,74.22,0,0,positive
admin,Generation X (40-55),Male,Caucasian,Senior-level,Retirement,Expert,Other,Master's degree,None,None,Reading/Writing,Advanced,Competitive,Both,Rural,None,Neutral,High,Resources,Introverted,Career advancement,26.69,0,0,positive
learner,Generation X (40-55),Female,Caucasian,Senior-level,Retirement,starter,Physical,Doctoral degree,Basic,Advanced,Auditory,Intermediate,Competitive,Competitive,Urban,Advanced,Positive,Medium,Accessibility,Introverted,Personal interest,27.94,0,0,negative
admin,Generation X (40-55),Female,Asian,Senior-level,Early career,Builder,None,Doctoral degree,None,Intermediate,Kinesthetic,Intermediate,Collaborative,Competitive,Suburban,None,Positive,Low,Accessibility,Ambivert,Skill development,84.74,0,0,positive
admin,Generation X (40-55),Female,African American,Senior-level,Late career,starter,Mental,High school or below,Fluent,None,Kinesthetic,None,Competitive,Neither,Urban,None,Negative,Low,Time,Ambivert,Career advancement,85.24,0,0,negative
admin,Millennials (25-40),Other,Caucasian,Entry-level,Retirement,starter,Physical,Some college,None,Basic,Visual,Intermediate,Collaborative,Neither,Suburban,None,Negative,High,Interest,Introverted,Requirement,27.28,0,0,negative
learner,Baby Boomers (55-75),Male,African American,Mid-level,Mid-career,Expert,Physical,Doctoral degree,Proficient,Advanced,Visual,Advanced,Competitive,Neither,Suburban,Advanced,Neutral,High,Interest,Ambivert,Requirement,29.52,0,0,negative
learner,Millennials (25-40),Other,Asian,Entry-level,Late career,starter,Other,Master's degree,Basic,Advanced,Reading/Writing,Basic,Supportive,Competitive,Rural,None,Positive,High,Interest,Introverted,Personal interest,34.2,0,0,negative
admin,Baby Boomers (55-75),Male,Caucasian,Executive,Early career,Builder,Mental,Doctoral degree,Basic,Intermediate,Visual,Advanced,Independent,Competitive,Rural,Basic,Negative,Medium,Time,Extroverted,Career advancement,6.45,0,0,positive
admin,Generation X (40-55),Other,African American,Executive,Retirement,starter,Physical,Doctoral degree,Basic,Intermediate,Visual,Advanced,Independent,Cooperative,Rural,None,Negative,Medium,Resources,Extroverted,Personal interest,28.53,0,0,positive
admin,Baby Boomers (55-75),Female,Other,Executive,Mid-career,Accelerator,Physical,Doctoral degree,Proficient,Advanced,Auditory,Intermediate,Collaborative,Neither,Suburban,Basic,Negative,Medium,Time,Introverted,Career advancement,100.0,1,7,positive
learner,Generation X (40-55),Male,Caucasian,Executive,Late career,Accelerator,Other,Some college,Proficient,Intermediate,Auditory,Advanced,Collaborative,Both,Suburban,Advanced,Positive,Medium,Time,Extroverted,Skill development,95.65,0,0,negative
admin,Baby Boomers (55-75),Other,Other,Entry-level,Mid-career,Accelerator,Physical,Doctoral degree,Fluent,Basic,Kinesthetic,None,Collaborative,Competitive,Rural,Basic,Positive,High,Accessibility,Extroverted,Skill development,100.0,1,10,positive
admin,Generation X (40-55),Other,Other,Entry-level,Mid-career,starter,None,High school or below,Fluent,Intermediate,Visual,Basic,Supportive,Both,Rural,Advanced,Neutral,Low,Accessibility,Introverted,Career advancement,42.07,0,0,positive
admin,Baby Boomers (55-75),Female,African American,Mid-level,Late career,Accelerator,Physical,Doctoral degree,Proficient,None,Visual,None,Collaborative,Cooperative,Rural,Basic,Neutral,High,Accessibility,Introverted,Career advancement,100.0,6,4,positive
admin,Generation Z (18-24),Female,African American,Senior-level,Retirement,starter,None,Doctoral degree,Basic,None,Visual,Advanced,Supportive,Neither,Rural,Intermediate,Negative,High,Resources,Extroverted,Career advancement,100.0,6,8,negative
admin,Millennials (25-40),Other,Hispanic/Latino,Senior-level,Early career,starter,Other,Some college,Proficient,Advanced,Auditory,Advanced,Supportive,Cooperative,Suburban,None,Negative,High,Time,Extroverted,Requirement,50.76,0,0,positive
admin,Millennials (25-40),Male,Other,Senior-level,Early career,starter,Mental,Some college,None,Intermediate,Reading/Writing,None,Competitive,Neither,Suburban,Intermediate,Neutral,High,Resources,Extroverted,Requirement,11.05,0,0,negative
admin,Generation Z (18-24),Other,Caucasian,Mid-level,Late career,Expert,None,Bachelor's degree,Proficient,Basic,Reading/Writing,Basic,Independent,Competitive,Urban,Advanced,Negative,Medium,Time,Introverted,Career advancement,14.98,0,0,negative
learner,Generation X (40-55),Other,Other,Senior-level,Early career,Expert,Other,Some college,None,None,Kinesthetic,None,Supportive,Both,Rural,None,Neutral,High,Accessibility,Introverted,Personal interest,1.07,0,0,negative
admin,Generation Z (18-24),Other,African American,Executive,Mid-career,Builder,Physical,Master's degree,None,Advanced,Auditory,None,Competitive,Competitive,Suburban,Advanced,Positive,Low,Resources,Extroverted,Requirement,43.11,0,0,positive
learner,Millennials (25-40),Male,Asian,Entry-level,Late career,starter,Physical,Doctoral degree,Proficient,Advanced,Auditory,None,Collaborative,Competitive,Rural,Basic,Negative,Low,Accessibility,Introverted,Career advancement,14.14,0,0,positive
learner,Generation Z (18-24),Female,Other,Entry-level,Mid-career,Accelerator,Physical,Doctoral degree,Fluent,Advanced,Visual,Advanced,Collaborative,Both,Rural,None,Positive,High,Interest,Extroverted,Skill development,30.4,0,0,positive
learner,Baby Boomers (55-75),Female,Asian,Senior-level,Retirement,starter,Mental,Some college,Proficient,Advanced,Visual,Intermediate,Supportive,Neither,Rural,None,Neutral,Low,Interest,Extroverted,Skill development,62.57,0,0,positive
learner,Generation Z (18-24),Female,Asian,Entry-level,Late career,starter,Physical,Bachelor's degree,Basic,None,Kinesthetic,Basic,Collaborative,Competitive,Rural,None,Positive,High,Time,Introverted,Requirement,9.63,0,0,positive
learner,Generation X (40-55),Male,Caucasian,Entry-level,Early career,Accelerator,Other,High school or below,Fluent,Advanced,Visual,Basic,Independent,Both,Rural,Intermediate,Neutral,High,Accessibility,Ambivert,Career advancement,86.69,0,0,negative
admin,Millennials (25-40),Female,African American,Mid-level,Retirement,Builder,Mental,Some college,Proficient,Intermediate,Auditory,Intermediate,Collaborative,Cooperative,Urban,Basic,Positive,High,Accessibility,Introverted,Requirement,32.5,0,0,positive
learner,Baby Boomers (55-75),Male,Asian,Executive,Late career,Builder,None,Doctoral degree,Basic,None,Kinesthetic,Basic,Collaborative,Competitive,Rural,Intermediate,Negative,Medium,Time,Ambivert,Skill development,3.04,0,0,negative
admin,Millennials (25-40),Other,Other,Mid-level,Mid-career,Accelerator,Mental,Some college,Proficient,Basic,Auditory,Basic,Collaborative,Both,Rural,None,Positive,Low,Accessibility,Ambivert,Skill development,75.82,0,0,positive
learner,Millennials (25-40),Male,Caucasian,Mid-level,Early career,starter,Physical,Some college,Basic,Intermediate,Reading/Writing,Basic,Competitive,Competitive,Suburban,Intermediate,Positive,Medium,Resources,Extroverted,Skill development,13.22,0,0,positive
learner,Millennials (25-40),Female,Asian,Mid-level,Mid-career,Accelerator,Other,Master's degree,Proficient,Advanced,Reading/Writing,Advanced,Collaborative,Both,Suburban,Advanced,Positive,High,Time,Extroverted,Skill development,62.91,0,0,negative
admin,Baby Boomers (55-75),Female,Asian,Senior-level,Late career,Expert,Physical,Some college,None,None,Kinesthetic,Intermediate,Collaborative,Neither,Urban,Advanced,Negative,Medium,Interest,Extroverted,Skill development,57.72,0,0,negative
admin,Baby Boomers (55-75),Other,Hispanic/Latino,Senior-level,Retirement,starter,Physical,Master's degree,Basic,None,Visual,Intermediate,Independent,Neither,Rural,Advanced,Neutral,Medium,Accessibility,Introverted,Requirement,39.74,0,0,positive
admin,Generation Z (18-24),Other,African American,Senior-level,Late career,Expert,Physical,Some college,Proficient,Advanced,Kinesthetic,Basic,Supportive,Both,Urban,Basic,Positive,Low,Resources,Ambivert,Skill development,53.15,0,0,positive
learner,Generation X (40-55),Male,African American,Mid-level,Mid-career,Builder,Other,High school or below,Proficient,None,Reading/Writing,Basic,Independent,Both,Urban,Intermediate,Neutral,High,Resources,Extroverted,Personal interest,27.04,0,0,positive
learner,Baby Boomers (55-75),Male,African American,Executive,Mid-career,Expert,Physical,Bachelor's degree,None,Intermediate,Visual,None,Collaborative,Both,Suburban,Advanced,Negative,Low,Resources,Ambivert,Career advancement,56.52,0,0,negative
learner,Generation X (40-55),Female,African American,Senior-level,Mid-career,Expert,None,Doctoral degree,Fluent,Basic,Kinesthetic,Basic,Supportive,Neither,Suburban,Intermediate,Negative,Low,Accessibility,Introverted,Requirement,100.0,2,4,negative
admin,Generation Z (18-24),Other,Caucasian,Senior-level,Late career,Builder,Physical,Bachelor's degree,Fluent,Basic,Auditory,Advanced,Collaborative,Neither,Urban,None,Positive,Medium,Accessibility,Introverted,Career advancement,100.0,5,5,positive
admin,Baby Boomers (55-75),Other,African American,Senior-level,Retirement,starter,Physical,Master's degree,None,Basic,Reading/Writing,Basic,Competitive,Cooperative,Suburban,Basic,Neutral,Medium,Interest,Introverted,Skill development,79.25,0,0,negative
admin,Generation Z (18-24),Other,Caucasian,Executive,Retirement,Expert,Physical,Bachelor's degree,None,Advanced,Auditory,None,Independent,Both,Suburban,Basic,Neutral,Low,Resources,Extroverted,Skill development,97.59,0,0,positive
admin,Generation X (40-55),Female,Hispanic/Latino,Mid-level,Late career,Expert,Mental,Master's degree,Proficient,Basic,Kinesthetic,Advanced,Collaborative,Both,Suburban,None,Positive,Medium,Interest,Extroverted,Career advancement,100.0,4,5,positive
learner,Generation X (40-55),Male,Asian,Mid-level,Mid-career,Accelerator,None,Doctoral degree,Proficient,None,Visual,Intermediate,Competitive,Competitive,Rural,Intermediate,Positive,Low,Resources,Introverted,Requirement,100.0,6,6,negative
admin,Generation Z (18-24),Other,Asian,Senior-level,Late career,Expert,None,Doctoral degree,None,None,Visual,Intermediate,Competitive,Cooperative,Rural,None,Negative,Low,Interest,Introverted,Requirement,36.72,0,0,positive
learner,Generation Z (18-24),Female,Other,Executive,Mid-career,Builder,Mental,High school or below,Proficient,Intermediate,Visual,Basic,Supportive,Cooperative,Suburban,Advanced,Positive,High,Interest,Introverted,Skill development,39.19,0,0,negative
learner,Generation Z (18-24),Female,African American,Mid-level,Retirement,Expert,Physical,Doctoral degree,Basic,None,Kinesthetic,None,Supportive,Cooperative,Urban,Intermediate,Negative,Low,Interest,Ambivert,Personal interest,100.0,7,6,positive
learner,Generation Z (18-24),Other,Caucasian,Senior-level,Late career,Accelerator,Other,High school or below,Proficient,None,Auditory,Intermediate,Independent,Both,Urban,None,Neutral,Low,Interest,Introverted,Career advancement,64.94,0,0,negative
admin,Generation X (40-55),Male,Caucasian,Executive,Retirement,Expert,Physical,Some college,Basic,None,Kinesthetic,None,Competitive,Cooperative,Suburban,Intermediate,Negative,Medium,Accessibility,Introverted,Skill development,78.8,0,0,positive
learner,Generation X (40-55),Other,Asian,Executive,Early career,Accelerator,Physical,Bachelor's degree,Proficient,Intermediate,Reading/Writing,Intermediate,Supportive,Competitive,Urban,None,Positive,High,Time,Ambivert,Personal interest,25.3,0,0,positive
admin,Baby Boomers (55-75),Other,African American,Entry-level,Mid-career,Expert,None,Bachelor's degree,Fluent,Advanced,Visual,None,Supportive,Competitive,Suburban,Basic,Neutral,Medium,Time,Introverted,Career advancement,31.02,0,0,positive
learner,Millennials (25-40),Other,Hispanic/Latino,Senior-level,Retirement,Expert,None,Some college,Basic,Advanced,Auditory,Intermediate,Collaborative,Competitive,Suburban,None,Neutral,High,Resources,Introverted,Personal interest,100.0,5,8,negative
learner,Millennials (25-40),Other,Caucasian,Executive,Late career,starter,Other,Some college,Basic,None,Auditory,Advanced,Competitive,Cooperative,Suburban,Basic,Negative,Medium,Interest,Extroverted,Personal interest,59.72,0,0,negative
